flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
6401,TestIndigo,Kolkata,Bagdogra,"Monday,Tuesday,Thursday,Saturday",16:25,,31-03-2019,25-10-2019
7254,TestIndigo,Thiruvananthapuram,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:10,11:15,31-03-2019,26-10-2019
6782,TestIndigo,Chennai,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:30,22:25,27-10-2019,28-03-2020
7975,TestIndigo,Kannur,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,17:55,31-03-2019,26-10-2019
5335,TestIndigo,Delhi,Mumbai,Saturday,05:35,,27-10-2019,27-10-2019
6789,TestIndigo,Ahmedabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:20,,27-10-2019,14-11-2019
5304,TestIndigo,Ahmedabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",12:45,,28-10-2019,28-03-2020
6449,TestIndigo,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15,20:05,31-03-2019,26-10-2019
6794,TestIndigo,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:35,23:30,31-03-2019,26-10-2019
5322,TestIndigo,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:30,07:20,27-10-2019,28-03-2020
5331,TestIndigo,Bengaluru,Mumbai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55,,27-10-2019,30-12-2019
5348,TestIndigo,Bengaluru,Mumbai,Monday,19:40,21:30,27-10-2019,28-03-2020
6904,TestIndigo,Indore,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,14:25,31-03-2019,26-10-2019
5915,TestIndigo,Allahabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:40,15:50,27-10-2019,28-03-2020
5309,TestIndigo,Chennai,Mumbai,Saturday,07:05,,27-10-2019,27-10-2019
917,TestIndigo,Chennai,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,14:30,27-10-2019,28-03-2020
5341,TestIndigo,Chennai,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:40,17:40,27-10-2019,28-03-2020
6183,TestIndigo,Chennai,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:35,23:55,27-10-2019,28-03-2020
6152,TestIndigo,Coimbatore,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:10,,27-10-2019,28-03-2020
5302,TestIndigo,Bhopal,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,11:00,27-10-2019,28-03-2020
6835,TestIndigo,Chennai,Visakhapatnam,Friday,15:50,,02-11-2019,28-03-2020
5016,TestIndigo,Delhi,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:15,,28-10-2019,28-03-2020
6147,TestIndigo,Guwahati,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:30,31-03-2019,26-10-2019
6213,TestIndigo,Chennai,Port Blair,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:55,15:20,31-03-2019,26-10-2019
6801,TestIndigo,Bhubaneswar,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",20:05,,28-10-2019,28-03-2020
6054,TestIndigo,Bagdogra,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:35,15:25,27-10-2019,28-03-2020
6129,TestIndigo,Indore,Ahmedabad,Saturday,04:30,,31-03-2019,31-03-2019
6056,TestIndigo,Chandigarh,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:40,,27-10-2019,28-03-2020
6145,TestIndigo,Guwahati,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,16:20,31-03-2019,26-10-2019
6413,TestIndigo,Chennai,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,15:10,27-10-2019,28-03-2020
7737,TestIndigo,Bhopal,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,16:10,10-11-2019,28-03-2020
6638,TestIndigo,Hyderabad,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:40,,31-03-2019,26-10-2019
6098,TestIndigo,Delhi,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35,08:30,31-03-2019,26-10-2019
2042,TestIndigo,Delhi,Jaipur,Saturday,05:45,,27-10-2019,27-10-2019
6814,TestIndigo,Ahmedabad,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:35,23:10,27-10-2019,14-02-2020
6202,TestIndigo,Bengaluru,Jaipur,Saturday,15:00,,02-06-2019,20-10-2019
5031,TestIndigo,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:05,07:55,27-10-2019,28-03-2020
6177,TestIndigo,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:45,31-03-2019,26-10-2019
6533,TestIndigo,Mumbai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10,19:00,31-03-2019,26-10-2019
6217,TestIndigo,Chennai,Bengaluru,Saturday,00:20,,31-03-2019,31-03-2019
6011,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,15:10,27-10-2019,28-03-2020
6209,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,09:40,31-03-2019,26-10-2019
6168,TestIndigo,Kochi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25,,30-04-2019,26-10-2019
7991,TestIndigo,Raipur,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:20,13:50,15-06-2019,26-10-2019
7925,TestIndigo,Bhopal,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:25,12:00,10-11-2019,28-03-2020
6467,TestIndigo,Hyderabad,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:00,15:20,31-03-2019,26-10-2019
7738,TestIndigo,Ahmedabad,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,18:50,10-11-2019,28-03-2020
859,TestIndigo,Kolkata,Raipur,Tuesday,06:15,,03-04-2019,23-10-2019
6321,TestIndigo,Hyderabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:05,,30-04-2019,26-10-2019
6055,TestIndigo,Ahmedabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:40,27-10-2019,28-03-2020
6238,TestIndigo,Bengaluru,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:35,,30-04-2019,26-10-2019
6255,TestIndigo,Chennai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,,30-04-2019,26-10-2019
6682,TestIndigo,Bengaluru,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",01:20,02:50,27-10-2019,28-03-2020
6292,TestIndigo,Bengaluru,Pune,Saturday,11:00,,27-10-2019,28-03-2020
6876,TestIndigo,Coimbatore,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:25,,28-10-2019,28-03-2020
862,TestIndigo,Kolkata,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:05,,31-03-2019,26-10-2019
2322,TestIndigo,Delhi,Udaipur,Saturday,05:45,,27-10-2019,27-10-2019
7166,TestIndigo,Hyderabad,Tirupati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,19:15,31-03-2019,26-10-2019
6148,TestIndigo,Patna,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:00,,31-03-2019,26-10-2019
6795,TestIndigo,Ahmedabad,Guwahati,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:50,,29-10-2019,28-03-2020
6955,TestIndigo,Kolkata,Guwahati,Saturday,05:05,,31-03-2019,31-03-2019
6558,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:30,13:55,31-03-2019,26-10-2019
6244,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:15,16:30,31-03-2019,26-10-2019
6899,TestIndigo,Kolkata,Guwahati,Saturday,21:30,22:45,31-03-2019,31-03-2019
6174,TestIndigo,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,20:35,31-03-2019,26-10-2019
6216,TestIndigo,Hyderabad,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:15,,31-03-2019,26-10-2019
2124,TestIndigo,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05,20:55,31-03-2019,26-10-2019
5006,TestIndigo,Delhi,Chennai,Saturday,02:00,,27-10-2019,27-10-2019
6171,TestIndigo,Kochi,Chennai,Monday,01:25,,30-04-2019,30-04-2019
6214,TestIndigo,Imphal,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,,31-03-2019,26-10-2019
6414,TestIndigo,Ahmedabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:40,17:55,27-10-2019,28-03-2020
6012,TestIndigo,Bengaluru,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:00,27-10-2019,28-03-2020
6251,TestIndigo,Chandigarh,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:45,,01-05-2019,26-10-2019
6752,TestIndigo,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15,18:25,31-03-2019,26-10-2019
6005,TestIndigo,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35,08:35,27-10-2019,28-03-2020
7972,TestIndigo,Kannur,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:25,31-03-2019,26-10-2019
6254,TestIndigo,Bhopal,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,17:00,30-04-2019,26-10-2019
6326,TestIndigo,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35,19:00,31-03-2019,26-10-2019
7979,TestIndigo,Kannur,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15,18:30,31-03-2019,26-10-2019
5034,TestIndigo,Delhi,Surat,Monday,06:25,,29-10-2019,24-03-2020
5035,TestIndigo,Bengaluru,Surat,Monday,11:15,13:20,27-10-2019,28-03-2020
6188,TestIndigo,Chennai,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:25,10:40,27-10-2019,28-03-2020
6002,TestIndigo,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:20,,27-10-2019,28-03-2020
7974,TestIndigo,Thiruvananthapuram,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:10,31-03-2019,26-10-2019
7976,TestIndigo,Kochi,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:35,12:45,31-03-2019,26-10-2019
7228,TestIndigo,Bengaluru,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:10,21:35,31-03-2019,26-10-2019
7981,TestIndigo,Hubli,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,20:10,31-03-2019,26-10-2019
7985,TestIndigo,Goa,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:15,,31-03-2019,26-10-2019
7226,TestIndigo,Hyderabad,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:10,,01-04-2019,26-10-2019
2035,TestIndigo,Delhi,Bhopal,Saturday,06:40,,27-10-2019,27-10-2019
7926,TestIndigo,Allahabad,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:30,10-11-2019,28-03-2020
6253,TestIndigo,Chennai,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10,13:30,30-04-2019,26-10-2019
6588,TestIndigo,Lucknow,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,20:35,31-03-2019,26-10-2019
7984,TestIndigo,Kannur,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:30,21:55,31-03-2019,26-10-2019
6557,TestIndigo,Hyderabad,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,15:40,31-03-2019,26-10-2019
6153,TestIndigo,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:05,,31-03-2019,26-10-2019
5922,TestIndigo,Amritsar,Kolkata,Friday,00:15,,30-11-2019,30-11-2019
5926,TestIndigo,Amritsar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45,,01-12-2019,15-02-2020
7982,TestIndigo,Allahabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,16:15,27-10-2019,30-11-2019
6359,TestIndigo,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:35,08:00,31-03-2019,26-10-2019
8121,TestIndigo,Coimbatore,Kolkata,Friday,22:30,,28-03-2020,28-03-2020
2136,TestIndigo,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:55,11:30,31-03-2019,26-10-2019
3584,SpiceJet,Tuticorin,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,,31-03-2019,26-10-2019
3732,SpiceJet,Gwalior,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:35,15:45,31-03-2019,26-10-2019
3734,SpiceJet,Belgaum,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:55,,31-03-2019,26-10-2019
3477,SpiceJet,Bengaluru,Thiruvananthapuram,Monday,19:15,20:45,02-04-2019,22-10-2019
3075,SpiceJet,Bengaluru,Thiruvananthapuram,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,,26-11-2019,28-03-2020
8902,SpiceJet,Aurangabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:05,09:55,27-10-2019,28-03-2020
8974,SpiceJet,Aurangabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25,,27-10-2019,28-03-2020
8147,SpiceJet,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,,27-10-2019,28-03-2020
8914,SpiceJet,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,,27-10-2019,28-03-2020
8956,SpiceJet,Ahmedabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,18:50,27-10-2019,28-03-2020
8718,SpiceJet,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,,27-10-2019,30-12-2019
8720,SpiceJet,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:05,,27-10-2019,31-12-2019
8906,SpiceJet,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:05,01:45,27-10-2019,28-03-2020
8191,SpiceJet,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:15,05:30,31-03-2019,26-10-2019
8936,SpiceJet,Coimbatore,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,,27-10-2019,28-03-2020
8624,SpiceJet,Bhopal,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15,09:35,31-03-2019,26-10-2019
8638,SpiceJet,Bhopal,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:45,,31-03-2019,26-10-2019
8901,SpiceJet,Delhi,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45,07:35,27-10-2019,28-03-2020
3454,SpiceJet,Ahmedabad,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",13:00,,28-10-2019,28-03-2020
3609,SpiceJet,Chennai,Madurai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:25,16:40,27-10-2019,28-03-2020
3694,SpiceJet,Hyderabad,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:35,,31-03-2019,26-10-2019
3792,SpiceJet,Thiruvananthapuram,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,,31-03-2019,26-10-2019
1075,SpiceJet,Tirupati,Kochi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00,19:20,31-03-2019,26-10-2019
1071,SpiceJet,Chennai,Kochi,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",07:35,,01-04-2019,26-10-2019
8153,SpiceJet,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:20,08:35,27-10-2019,28-03-2020
6472,SpiceJet,Aurangabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:30,,27-10-2019,28-03-2020
6374,SpiceJet,Bagdogra,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,14:00,27-10-2019,28-03-2020
6290,SpiceJet,Dehradun,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,11:45,27-10-2019,28-03-2020
6933,SpiceJet,Dehradun,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,21:40,27-10-2019,28-03-2020
6351,SpiceJet,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:25,,27-10-2019,31-12-2019
6289,SpiceJet,Chennai,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:45,08:35,27-10-2019,28-03-2020
1056,SpiceJet,Hyderabad,Visakhapatnam,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",13:35,14:50,31-03-2019,26-10-2019
3755,SpiceJet,Vijayawada,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:35,11:30,31-03-2019,26-10-2019
3756,SpiceJet,Tirupati,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,12:55,31-03-2019,26-10-2019
3562,SpiceJet,Jaipur,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:55,20:25,31-03-2019,26-10-2019
2933,SpiceJet,Ahmedabad,Jodhpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:05,15:25,28-10-2019,28-03-2020
2924,SpiceJet,Dehradun,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,,31-03-2019,26-10-2019
3453,SpiceJet,Dehradun,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:15,,27-10-2019,28-03-2020
3781,SpiceJet,Bhopal,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,08:20,28-10-2019,28-03-2020
3474,SpiceJet,Dehradun,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:35,10:05,27-10-2019,28-03-2020
3456,SpiceJet,Ahmedabad,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",16:25,,28-10-2019,28-03-2020
3478,SpiceJet,Thiruvananthapuram,Bengaluru,Monday,21:05,22:35,02-04-2019,22-10-2019
3690,SpiceJet,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:50,,31-03-2019,26-10-2019
3692,SpiceJet,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:45,,31-03-2019,26-10-2019
1073,SpiceJet,Vijayawada,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:30,,31-03-2019,26-10-2019
3738,SpiceJet,Gwalior,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:20,15:35,31-03-2019,26-10-2019
3742,SpiceJet,Belgaum,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:25,19:25,31-03-2019,26-10-2019
3611,SpiceJet,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:10,,27-10-2019,28-03-2020
3686,SpiceJet,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,,31-03-2019,26-10-2019
3736,SpiceJet,Mangalore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:30,08:30,31-03-2019,26-10-2019
3684,SpiceJet,Mangalore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,,31-03-2019,26-10-2019
1074,SpiceJet,Bengaluru,Vijayawada,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,,21-11-2019,28-03-2020
1072,SpiceJet,Tirupati,Vijayawada,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,12:10,31-03-2019,26-10-2019
3218,SpiceJet,Kolkata,Silchar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,,01-04-2019,26-10-2019
2745,SpiceJet,Delhi,Kanpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45,12:10,31-03-2019,26-10-2019
3785,SpiceJet,Ahmedabad,Kanpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",12:20,14:40,28-10-2019,28-03-2020
3731,SpiceJet,Hyderabad,Gwalior,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:50,,01-04-2019,26-10-2019
3564,SpiceJet,Kolkata,Gwalior,"Sunday,Monday,Wednesday,Thursday,Friday",13:10,,01-04-2019,26-10-2019
6630,SpiceJet,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:50,05:20,27-10-2019,28-03-2020
3783,SpiceJet,Ahmedabad,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:50,,28-10-2019,28-03-2020
3733,SpiceJet,Hyderabad,Belgaum,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,17:35,31-03-2019,26-10-2019
3741,SpiceJet,Bengaluru,Belgaum,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,18:05,31-03-2019,26-10-2019
6481,SpiceJet,Bagdogra,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:35,11:40,27-10-2019,28-03-2020
1076,SpiceJet,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,,31-03-2019,26-10-2019
3608,SpiceJet,Bengaluru,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,,16-11-2019,28-03-2020
8561,SpiceJet,Delhi,Coimbatore,Friday,07:55,,01-06-2019,01-06-2019
3084,SpiceJet,Bengaluru,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:10,20:00,31-03-2019,25-10-2019
2623,SpiceJet,Delhi,Bhopal,Saturday,06:10,,27-10-2019,27-10-2019
3782,SpiceJet,Ahmedabad,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",17:45,,28-10-2019,28-03-2020
2437,SpiceJet,Bhopal,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,,27-10-2019,28-03-2020
3747,SpiceJet,Guwahati,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,,31-03-2019,26-10-2019
3745,SpiceJet,Kolkata,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:50,,01-04-2019,26-10-2019
3565,SpiceJet,Gwalior,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,,31-03-2019,26-10-2019
6428,SpiceJet,Chennai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:20,,01-12-2019,29-02-2020
3748,SpiceJet,Dibrugarh,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40,,31-03-2019,26-10-2019
3431,SpiceJet,Bengaluru,Mangalore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:15,,31-03-2019,26-10-2019
3791,SpiceJet,Bengaluru,Mangalore,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",05:45,07:05,27-10-2019,28-03-2020
2516,GoAir,Nagpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:05,10:45,27-10-2019,28-03-2020
2520,GoAir,Nagpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25,23:10,27-10-2019,28-03-2020
2510,GoAir,Lucknow,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,09:45,27-10-2019,28-03-2020
2508,GoAir,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:05,02:15,27-10-2019,28-03-2020
2541,GoAir,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:30,21:45,27-10-2019,28-03-2020
2518,GoAir,Kannur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:25,18:35,27-10-2019,28-03-2020
210,GoAir,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45,11:10,27-10-2019,28-03-2020
2515,GoAir,Delhi,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,08:35,27-10-2019,28-03-2020
2601,GoAir,Mumbai,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05,07:50,27-10-2019,28-03-2020
